rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,29,1,2021-11-09,Purdue,,Bellarmine,REG (Non-Conf),W 96-67,*,21,4,5,0.8,0,0,4,5,0.8,0.8,8,10,0.8,5,4,9,0,0,1,3,1,16,15.3,H,1,1,zach-edey-1,Zach Edey,2022
2,30,2,2021-11-12,Purdue,,Indiana State,REG (Non-Conf),W 92-67,*,18,8,9,0.889,0,0,8,9,0.889,0.889,6,7,0.857,4,6,10,3,0,3,1,2,22,25.5,H,1,1,zach-edey-1,Zach Edey,2022
3,31,3,2021-11-16,Purdue,,Wright State,REG (Non-Conf),W 96-52,*,18,8,12,0.667,0,0,8,12,0.667,0.667,2,3,0.667,5,7,12,1,2,2,3,2,18,18.3,H,1,1,zach-edey-1,Zach Edey,2022
4,32,4,2021-11-20,Purdue,N,North Carolina,REG (Non-Conf),W 93-84,*,19,4,7,0.571,0,0,4,7,0.571,0.571,1,2,0.5,0,3,3,2,0,0,4,3,9,2.4,N,1,1,zach-edey-1,Zach Edey,2022
5,33,5,2021-11-21,Purdue,N,Villanova,REG (Non-Conf),W 80-74,*,20,9,12,0.75,0,0,9,12,0.75,0.75,3,3,1.0,3,3,6,0,0,0,1,2,21,17.4,N,1,1,zach-edey-1,Zach Edey,2022
6,34,6,2021-11-26,Purdue,,Omaha,REG (Non-Conf),W 97-40,*,16,6,7,0.857,0,0,6,7,0.857,0.857,8,8,1.0,0,6,6,1,1,3,1,0,20,22.1,H,1,1,zach-edey-1,Zach Edey,2022
7,35,7,2021-11-30,Purdue,,Florida State,REG (Non-Conf),W 93-65,*,19,6,9,0.667,0,0,6,9,0.667,0.667,0,1,0.0,3,1,4,0,0,1,0,1,12,10.4,H,1,1,zach-edey-1,Zach Edey,2022
8,36,8,2021-12-03,Purdue,,Iowa,REG (Conf),W 77-70,*,17,2,4,0.5,0,0,2,4,0.5,0.5,2,3,0.667,2,5,7,0,1,1,3,3,6,4.0,H,1,1,zach-edey-1,Zach Edey,2022
9,37,9,2021-12-09,Purdue,@,Rutgers,REG (Conf),L 68-70,*,16,5,8,0.625,0,0,5,8,0.625,0.625,3,5,0.6,3,3,6,1,0,1,3,2,13,9.2,A,0,1,zach-edey-1,Zach Edey,2022
10,38,10,2021-12-12,Purdue,N,NC State,REG (Non-Conf),W 82-72 (OT),*,12,4,7,0.571,0,0,4,7,0.571,0.571,1,3,0.333,1,6,7,0,0,2,2,0,9,6.8,N,1,1,zach-edey-1,Zach Edey,2022
11,39,11,2021-12-18,Purdue,N,Butler,REG (Non-Conf),W 77-48,,20,6,8,0.75,0,0,6,8,0.75,0.75,2,2,1.0,2,9,11,0,0,2,1,1,14,14.9,N,1,1,zach-edey-1,Zach Edey,2022
