rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,133,2,2021-11-14,Tennessee,,East Tennessee State,REG (Non-Conf),W 94-62,*,22,2,6,0.333,0,0,2,6,0.333,0.333,2,2,1.0,4,6,10,3,0,2,1,0,6,9.7,H,1,1,john-fulkerson-1,John Fulkerson,2022
2,134,3,2021-11-20,Tennessee,N,Villanova,REG (Non-Conf),L 53-71,*,22,2,2,1.0,0,0,2,2,1.0,1.0,0,1,0.0,2,2,4,0,0,1,3,1,4,2.3,N,0,1,john-fulkerson-1,John Fulkerson,2022
3,135,4,2021-11-21,Tennessee,N,North Carolina,REG (Non-Conf),W 89-72,*,27,6,7,0.857,0,0,6,7,0.857,0.857,1,1,1.0,2,3,5,6,0,1,2,1,13,15.3,N,1,1,john-fulkerson-1,John Fulkerson,2022
4,136,5,2021-11-26,Tennessee,,Tennessee Tech,REG (Non-Conf),W 80-69,*,27,5,9,0.556,0,0,5,9,0.556,0.556,4,4,1.0,4,2,6,2,0,1,1,1,14,13.8,H,1,1,john-fulkerson-1,John Fulkerson,2022
5,137,6,2021-11-30,Tennessee,,Presbyterian,REG (Non-Conf),W 86-44,*,24,1,2,0.5,0,0,1,2,0.5,0.5,2,2,1.0,3,2,5,4,0,0,0,0,4,8.5,H,1,1,john-fulkerson-1,John Fulkerson,2022
6,138,7,2021-12-04,Tennessee,@,Colorado,REG (Non-Conf),W 69-54,*,31,4,10,0.4,0,0,4,10,0.4,0.4,2,2,1.0,1,5,6,2,1,2,1,2,10,8.8,A,1,1,john-fulkerson-1,John Fulkerson,2022
7,139,8,2021-12-07,Tennessee,N,Texas Tech,REG (Non-Conf),L 52-57 (OT),*,36,4,9,0.444,0,0,4,9,0.444,0.444,2,4,0.5,4,6,10,2,0,5,2,2,10,11.2,N,0,1,john-fulkerson-1,John Fulkerson,2022
8,140,9,2021-12-11,Tennessee,,UNC Greensboro,REG (Non-Conf),W 76-36,*,20,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,2,2,4,1,1,3,2,1,2,3.7,H,1,1,john-fulkerson-1,John Fulkerson,2022
9,141,10,2021-12-14,Tennessee,,USC Upstate,REG (Non-Conf),W 96-52,*,18,6,7,0.857,0,0,6,7,0.857,0.857,0,0,,5,1,6,3,2,0,0,2,12,16.6,H,1,1,john-fulkerson-1,John Fulkerson,2022
10,142,11,2021-12-22,Tennessee,,Arizona,REG (Non-Conf),W 77-73,*,30,8,13,0.615,0,0,8,13,0.615,0.615,8,12,0.667,5,5,10,2,0,1,2,2,24,20.8,H,1,1,john-fulkerson-1,John Fulkerson,2022
