rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,127,1,2021-11-09,Texas Tech,,North Florida,REG (Non-Conf),W 89-74,,16,6,9,0.667,0,0,6,9,0.667,0.667,1,1,1.0,4,0,4,0,3,0,1,2,13,13.1,H,1,1,marcus-santos-silva-1,Marcus Santos-Silva,2022
2,128,2,2021-11-12,Texas Tech,,Grambling State,REG (Non-Conf),W 88-62,,15,0,2,0.0,0,0,0,2,0.0,0.0,2,4,0.5,3,0,3,2,0,0,1,2,2,1.5,H,1,1,marcus-santos-silva-1,Marcus Santos-Silva,2022
3,129,3,2021-11-15,Texas Tech,,Prairie View A&M,REG (Non-Conf),W 84-49,,13,2,5,0.4,0,0,2,5,0.4,0.4,0,0,,2,1,3,0,1,0,3,3,4,-0.2,H,1,1,marcus-santos-silva-1,Marcus Santos-Silva,2022
4,130,4,2021-11-20,Texas Tech,N,Incarnate Word,REG (Non-Conf),W 84-62,,22,3,4,0.75,0,0,3,4,0.75,0.75,0,2,0.0,4,1,5,2,2,1,2,3,6,7.6,N,1,1,marcus-santos-silva-1,Marcus Santos-Silva,2022
5,131,5,2021-11-23,Texas Tech,,Omaha,REG (Non-Conf),W 96-40,,15,4,7,0.571,0,0,4,7,0.571,0.571,1,4,0.25,3,4,7,0,0,0,0,1,9,7.4,H,1,1,marcus-santos-silva-1,Marcus Santos-Silva,2022
6,132,6,2021-11-27,Texas Tech,,Lamar,REG (Non-Conf),W 89-57,,16,2,3,0.667,0,0,2,3,0.667,0.667,5,8,0.625,5,7,12,3,1,1,4,2,9,11.1,H,1,1,marcus-santos-silva-1,Marcus Santos-Silva,2022
7,133,7,2021-12-01,Texas Tech,@,Providence,REG (Non-Conf),L 68-72,,19,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,2,0,2,1,0,1,2,4,4,2.6,A,0,1,marcus-santos-silva-1,Marcus Santos-Silva,2022
8,134,8,2021-12-07,Texas Tech,N,Tennessee,REG (Non-Conf),W 57-52 (OT),,3,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,N,1,1,marcus-santos-silva-1,Marcus Santos-Silva,2022
9,135,9,2021-12-14,Texas Tech,,Arkansas State,REG (Non-Conf),W 75-62,,17,3,4,0.75,0,0,3,4,0.75,0.75,0,1,0.0,1,3,4,2,0,0,0,0,6,7.0,H,1,1,marcus-santos-silva-1,Marcus Santos-Silva,2022
10,136,10,2021-12-18,Texas Tech,N,Gonzaga,REG (Non-Conf),L 55-69,,12,0,1,0.0,0,0,0,1,0.0,0.0,1,2,0.5,1,1,2,0,0,0,3,3,1,-3.3,N,0,1,marcus-santos-silva-1,Marcus Santos-Silva,2022
